,Bx,By,Bz
1519,25.504515770651015,5.116082871850681,28.31856855689732
1520,25.50505293649749,5.11677348172199,28.33007771971388
1521,25.505601526062765,5.117443665005212,28.341569897208736
1522,25.506161537153773,5.1180933593817635,28.353044962096632
1523,25.506732967693203,5.118722503315569,28.364502787553047
1524,25.507315815710143,5.119331036004957,28.375943246409705
1525,25.50791007932987,5.119918897341424,28.38736621034478
1526,25.508515756800147,5.120486028079164,28.3987715531574
1527,25.50913284644443,5.121032369580546,28.41015914587611
1528,25.50976134668783,5.121557863987833,28.421528860031454
1529,25.51040125603849,5.122062454143258,28.432880566027105
1530,25.511052573117546,5.122546083739545,28.44421413642679
1531,25.511715296606926,5.123008697093212,28.455529441043605
1532,25.512389425278894,5.1234502392972985,28.466826350225304
1533,25.51307495798469,5.123870656183096,28.47810473404237
1534,25.513771893642264,5.124269894288944,28.489364461471514
1535,25.51448023127032,5.124647900986721,28.50060540369776
1536,25.515199969929725,5.125004624290313,28.511827429180663
1537,25.515931108757194,5.125340012984366,28.523030406955282
1538,25.51667364694285,5.1256540165651145,28.534214204989286
1539,25.517427583767606,5.125946585347358,28.54537869349703
1540,25.518192918539643,5.126217670301528,28.556523739987984
1541,25.518969650631256,5.126467223162936,28.567649212579017
1542,25.519757779465923,5.1266951964036735,28.578754979175848
1543,25.520557304503765,5.126901543211645,28.58984090664959
1544,25.521368225283243,5.127086217573006,28.600906864165367
1545,25.522190541351183,5.127249174145238,28.611952718208578
1546,25.52302425230399,5.1273903683418895,28.62297833591219
1547,25.52386935776132,5.127509756294609,28.63398358340084
1548,25.52472585741107,5.12760729491573,28.644968329130304
1549,25.525593750934483,5.127682941800492,28.655932438897505
1550,25.52647303805051,5.127736655291904,28.666875779178287
1551,25.527363718500897,5.127768394462991,28.67779821630207
1552,25.52826579203391,5.127778119106416,28.68869961562267
1553,25.52917925845332,5.127765789771901,28.699579844870343
1554,25.530104117537295,5.12773136770531,28.710438769142275
1555,25.531040369087076,5.127674814888478,28.721276254253286
1556,25.531988012896928,5.12759609402297,28.73209216506823
1557,25.53294704880641,5.12749516854731,28.742886368864447
1558,25.53391747661454,5.1273720026057665,28.753658730306707
1559,25.53489929613146,5.127226561067956,28.76440911480819
1560,25.535892507161705,5.127058809521723,28.775137387699143
1561,25.53689710948611,5.12686871427344,28.785843413391728
1562,25.537913102918,5.126656242339778,28.79652705875431
1563,25.538940487211388,5.126421361453954,28.80718818806824
1564,25.539979262116677,5.1261640400598525,28.81782666640081
1565,25.541029427362943,5.125884247310923,28.82844235877072
1566,25.542090982638783,5.125581953076504,28.83903512931002
1567,25.543163927652603,5.125257127907943,28.849604844649576
1568,25.544248262034813,5.124909743082579,28.86015136885899
1569,25.54534398539757,5.1245397705722535,28.870674566830463
1570,25.546451097299364,5.124147183061643,28.881174302594644
1571,25.547569597308236,5.123731953893554,28.891650442714024
